1.000000000000000000e+00,3.667073669269564906e+00,2.012789050000000080e-01
1.004999999999999893e+00,3.664043327405008821e+00,1.989351189999999936e-01
1.010000000000000009e+00,3.661095627310797962e+00,1.972134989999999866e-01
1.014999999999999902e+00,3.658231777326268030e+00,1.976173210000000124e-01
1.020000000000000018e+00,3.655452684567617183e+00,1.959647730000000088e-01
1.024999999999999911e+00,3.652758922041807743e+00,1.949545440000000074e-01
1.030000000000000027e+00,3.650150688847960900e+00,1.926499170000000039e-01
1.034999999999999920e+00,3.647627780372959982e+00,1.908707560000000025e-01
1.040000000000000036e+00,3.645189612025996784e+00,1.898932349999999936e-01
1.044999999999999929e+00,3.642835233313750809e+00,1.892633780000000099e-01
1.050000000000000044e+00,3.640563358714095532e+00,1.868977940000000060e-01
1.054999999999999938e+00,3.638372439108350509e+00,1.859261819999999954e-01
1.060000000000000053e+00,3.636260739855709634e+00,1.851802800000000027e-01
1.064999999999999947e+00,3.634226335993905987e+00,1.829871210000000026e-01
1.070000000000000062e+00,3.632267214868818872e+00,1.812979090000000071e-01
1.074999999999999956e+00,3.630381328635508442e+00,1.792203169999999901e-01
1.080000000000000071e+00,3.628566610805261217e+00,1.775468910000000122e-01
1.084999999999999964e+00,3.626820987495823712e+00,1.759213480000000052e-01
1.090000000000000080e+00,3.625142421104884161e+00,1.754932899999999962e-01
1.094999999999999973e+00,3.623528924372696469e+00,1.735952849999999881e-01
1.100000000000000089e+00,3.621978562713239924e+00,1.721292580000000072e-01
1.104999999999999982e+00,3.620489455391831868e+00,1.692125720000000055e-01
1.110000000000000098e+00,3.619059778662112148e+00,1.666959819999999926e-01
1.114999999999999991e+00,3.617687769370318662e+00,1.652551210000000048e-01
1.120000000000000107e+00,3.616371724223200523e+00,1.646264219999999945e-01
1.125000000000000000e+00,3.615109990578355692e+00,1.629321489999999983e-01
1.129999999999999893e+00,3.613900971655853223e+00,1.609687880000000015e-01
1.135000000000000009e+00,3.612743099109249734e+00,1.595597470000000018e-01
1.139999999999999902e+00,3.611634825354697043e+00,1.574520500000000101e-01
1.145000000000000018e+00,3.610574712958575461e+00,1.560080040000000057e-01
1.149999999999999911e+00,3.609561076538649438e+00,1.551254999999999995e-01
1.155000000000000027e+00,3.608592429789997613e+00,1.534853409999999974e-01
1.159999999999999920e+00,3.607668146202899440e+00,1.521501580000000076e-01
1.165000000000000036e+00,3.606783113746772962e+00,1.506344020000000006e-01
1.169999999999999929e+00,3.605939330539770005e+00,1.489633180000000112e-01
1.175000000000000044e+00,3.605143811600282078e+00,1.473967820000000040e-01
1.179999999999999938e+00,3.604339057014886993e+00,1.467391180000000017e-01
1.185000000000000053e+00,3.603614074617436991e+00,1.460164190000000084e-01
1.189999999999999947e+00,3.602729435604497876e+00,1.455234669999999897e-01
1.195000000000000062e+00,3.599494255492630135e+00,1.446680770000000060e-01
1.199999999999999956e+00,3.595084936859956670e+00,1.439071449999999863e-01
1.205000000000000071e+00,3.592655290099230569e+00,1.433503590000000105e-01
1.209999999999999964e+00,3.590844133987550979e+00,1.426320349999999904e-01
1.215000000000000080e+00,3.588956674900561694e+00,1.421226429999999930e-01
1.219999999999999973e+00,3.587305051774104303e+00,1.421889779999999937e-01
1.225000000000000089e+00,3.585789600706048130e+00,1.408201560000000019e-01
1.229999999999999982e+00,3.584354220610205033e+00,1.399653730000000040e-01
1.235000000000000098e+00,3.583010291109405721e+00,1.397962349999999909e-01
1.239999999999999991e+00,3.581742342838330817e+00,1.395942589999999983e-01
1.245000000000000107e+00,3.580539970035412800e+00,1.387047040000000120e-01
1.250000000000000000e+00,3.579398813348408925e+00,1.378241769999999922e-01
1.254999999999999893e+00,3.578313621644610976e+00,1.375863910000000023e-01
1.260000000000000009e+00,3.577280136511199249e+00,1.367938069999999895e-01
1.264999999999999902e+00,3.576295086176777716e+00,1.353470920000000022e-01
1.270000000000000018e+00,3.575355597658946394e+00,1.345916940000000117e-01
1.274999999999999911e+00,3.574459179552394339e+00,1.347650669999999884e-01
1.280000000000000027e+00,3.573603680762791779e+00,1.344653279999999951e-01
1.284999999999999920e+00,3.572787212334396223e+00,1.340048139999999999e-01
1.290000000000000036e+00,3.572008081936504986e+00,1.331101070000000053e-01
1.294999999999999929e+00,3.571264780702859909e+00,1.325833230000000029e-01
1.300000000000000044e+00,3.570555954269633681e+00,1.318918779999999902e-01
1.304999999999999938e+00,3.569880360775060879e+00,1.313006270000000031e-01
1.310000000000000053e+00,3.569236869421500202e+00,1.309208500000000053e-01
1.314999999999999947e+00,3.568624438553748668e+00,1.308562769999999931e-01
1.320000000000000062e+00,3.568042099576029802e+00,1.299447469999999993e-01
1.324999999999999956e+00,3.567488964091102055e+00,1.293973459999999964e-01
1.330000000000000071e+00,3.566964202271838857e+00,1.281657509999999944e-01
1.334999999999999964e+00,3.566467038636173648e+00,1.270594630000000114e-01
1.340000000000000080e+00,3.565996750051254605e+00,1.268331010000000036e-01
1.344999999999999973e+00,3.565552648517378298e+00,1.266044639999999999e-01
1.350000000000000089e+00,3.565134081750660489e+00,1.258479100000000073e-01
1.354999999999999982e+00,3.564740440203495453e+00,1.249437159999999963e-01
1.360000000000000098e+00,3.564371149456845966e+00,1.236631599999999942e-01
1.364999999999999991e+00,3.564025658252020001e+00,1.223268220000000017e-01
1.370000000000000107e+00,3.563703440884785412e+00,1.218014760000000057e-01
1.375000000000000000e+00,3.563404005996696711e+00,1.218038449999999939e-01
1.379999999999999893e+00,3.563126874843484782e+00,1.214214190000000027e-01
1.385000000000000009e+00,3.562871581950381117e+00,1.210038150000000007e-01
1.389999999999999902e+00,3.562637693635793745e+00,1.210274249999999940e-01
1.395000000000000018e+00,3.562424793125635869e+00,1.192283890000000041e-01
1.399999999999999911e+00,3.562232478819373771e+00,1.183227530000000027e-01
1.405000000000000027e+00,3.562060365502809578e+00,1.176908599999999944e-01
1.409999999999999920e+00,3.561908082050067481e+00,1.164582740000000005e-01
1.415000000000000036e+00,3.561775264364995586e+00,1.152697389999999961e-01
1.419999999999999929e+00,3.561661560442705099e+00,1.143551790000000012e-01
1.425000000000000044e+00,3.561566645234617301e+00,1.133697969999999944e-01
1.429999999999999938e+00,3.561490197820328163e+00,1.120762659999999938e-01
1.435000000000000053e+00,3.561431897755522158e+00,1.115975820000000007e-01
1.439999999999999947e+00,3.561391442380007266e+00,1.106857599999999942e-01
1.445000000000000062e+00,3.561368541815275179e+00,1.101314359999999992e-01
1.449999999999999956e+00,3.561362908632280444e+00,1.093935080000000004e-01
1.455000000000000071e+00,3.561374262005178259e+00,1.078605940000000041e-01
1.459999999999999964e+00,3.561402337384217631e+00,1.071876699999999988e-01
1.465000000000000080e+00,3.561446875787026567e+00,1.064890319999999974e-01
1.469999999999999973e+00,3.561507622644361604e+00,1.052231839999999974e-01
1.475000000000000089e+00,3.561584328749709538e+00,1.040800199999999953e-01
1.479999999999999982e+00,3.561676750334830555e+00,1.034856410000000032e-01
1.485000000000000098e+00,3.561784653448485827e+00,1.029435350000000027e-01
1.489999999999999991e+00,3.561907809887848497e+00,1.020444949999999990e-01
1.495000000000000107e+00,3.562045995971405699e+00,1.008178670000000055e-01
1.500000000000000000e+00,3.562198990496974194e+00,9.968263199999999324e-02
1.504999999999999893e+00,3.562366575549634540e+00,9.914114000000000260e-02
1.510000000000000009e+00,3.562548539992951291e+00,9.836188899999999402e-02
1.514999999999999902e+00,3.562744682902863946e+00,9.724951399999999524e-02
1.520000000000000018e+00,3.562954803350058874e+00,9.601069199999999471e-02
1.524999999999999911e+00,3.563178699551701634e+00,9.519548199999999794e-02
1.530000000000000027e+00,3.563416172044905128e+00,9.423349699999999940e-02
1.534999999999999920e+00,3.563667024311112375e+00,9.258555100000000204e-02
1.540000000000000036e+00,3.563931070192358330e+00,9.059642499999999432e-02
1.544999999999999929e+00,3.564208126113278752e+00,8.901582700000000570e-02
1.550000000000000044e+00,3.564497993610112658e+00,8.774902099999999650e-02
1.554999999999999938e+00,3.564800477420765557e+00,8.644669700000000290e-02
1.560000000000000053e+00,3.565115416447388164e+00,8.556902600000000636e-02
1.564999999999999947e+00,3.565442625034340729e+00,8.390109699999999393e-02
1.570000000000000062e+00,3.565781819462737090e+00,8.322115800000000341e-02
1.574999999999999956e+00,3.566132838031493613e+00,8.041770400000000651e-02
1.580000000000000071e+00,3.566495834051506719e+00,8.041177100000000688e-02
1.584999999999999964e+00,3.566870380016476272e+00,7.826592799999999850e-02
1.590000000000000080e+00,3.567254942330937428e+00,7.625779900000000111e-02
1.594999999999999973e+00,3.567650457786855522e+00,7.476579499999999601e-02
