3.000E-001 	 3.8438E+000 	 3.7297E+000 
3.020E-001 	 3.8657E+000 	 3.6985E+000 
3.040E-001 	 3.8807E+000 	 3.6065E+000 
3.060E-001 	 3.8921E+000 	 3.5248E+000 
3.080E-001 	 3.8997E+000 	 3.4508E+000 
3.100E-001 	 3.9050E+000 	 3.3843E+000 
3.120E-001 	 3.9102E+000 	 3.3245E+000 
3.140E-001 	 3.9148E+000 	 3.2696E+000 
3.160E-001 	 3.9177E+000 	 3.2191E+000 
3.180E-001 	 3.9202E+000 	 3.1731E+000 
3.200E-001 	 3.9239E+000 	 3.1316E+000 
3.220E-001 	 3.9282E+000 	 3.0936E+000 
3.240E-001 	 3.9319E+000 	 3.0577E+000 
3.260E-001 	 3.9354E+000 	 3.0236E+000 
3.280E-001 	 3.9399E+000 	 2.9913E+000 
3.300E-001 	 3.9451E+000 	 2.9609E+000 
3.320E-001 	 3.9502E+000 	 2.9321E+000 
3.340E-001 	 3.9552E+000 	 2.9053E+000 
3.360E-001 	 3.9605E+000 	 2.8802E+000 
3.380E-001 	 3.9663E+000 	 2.8561E+000 
3.400E-001 	 3.9722E+000 	 2.8329E+000 
3.420E-001 	 3.9780E+000 	 2.8106E+000 
3.440E-001 	 3.9838E+000 	 2.7892E+000 
3.460E-001 	 3.9902E+000 	 2.7687E+000 
3.480E-001 	 3.9971E+000 	 2.7487E+000 
3.500E-001 	 4.0043E+000 	 2.7292E+000 
3.520E-001 	 4.0115E+000 	 2.7106E+000 
3.540E-001 	 4.0192E+000 	 2.6929E+000 
3.560E-001 	 4.0276E+000 	 2.6759E+000 
3.580E-001 	 4.0366E+000 	 2.6591E+000 
3.600E-001 	 4.0461E+000 	 2.6426E+000 
3.620E-001 	 4.0559E+000 	 2.6260E+000 
3.640E-001 	 4.0663E+000 	 2.6096E+000 
3.660E-001 	 4.0771E+000 	 2.5928E+000 
3.680E-001 	 4.0884E+000 	 2.5750E+000 
3.700E-001 	 4.0996E+000 	 2.5562E+000 
3.720E-001 	 4.1102E+000 	 2.5367E+000 
