3.000E-001 	 3.8438E+000 	 3.7297E+000 
3.020E-001 	 3.8657E+000 	 3.5980E+000 
3.040E-001 	 3.8807E+000 	 3.5146E+000 
3.060E-001 	 3.8921E+000 	 3.4391E+000 
3.080E-001 	 3.8997E+000 	 3.3713E+000 
3.100E-001 	 3.9050E+000 	 3.3105E+000 
3.120E-001 	 3.9102E+000 	 3.2548E+000 
3.140E-001 	 3.9148E+000 	 3.2035E+000 
3.160E-001 	 3.9177E+000 	 3.1569E+000 
3.180E-001 	 3.9202E+000 	 3.1148E+000 
3.200E-001 	 3.9239E+000 	 3.0763E+000 
3.220E-001 	 3.9282E+000 	 3.0400E+000 
3.240E-001 	 3.9319E+000 	 3.0055E+000 
3.260E-001 	 3.9354E+000 	 2.9730E+000 
3.280E-001 	 3.9399E+000 	 2.9423E+000 
3.300E-001 	 3.9451E+000 	 2.9133E+000 
3.320E-001 	 3.9502E+000 	 2.8862E+000 
3.340E-001 	 3.9552E+000 	 2.8609E+000 
3.360E-001 	 3.9605E+000 	 2.8366E+000 
3.380E-001 	 3.9663E+000 	 2.8132E+000 
3.400E-001 	 3.9722E+000 	 2.7907E+000 
3.420E-001 	 3.9780E+000 	 2.7692E+000 
3.440E-001 	 3.9838E+000 	 2.7486E+000 
3.460E-001 	 3.9902E+000 	 2.7283E+000 
3.480E-001 	 3.9971E+000 	 2.7087E+000 
3.500E-001 	 4.0043E+000 	 2.6900E+000 
3.520E-001 	 4.0115E+000 	 2.6723E+000 
3.540E-001 	 4.0192E+000 	 2.6551E+000 
3.560E-001 	 4.0276E+000 	 2.6382E+000 
3.580E-001 	 4.0366E+000 	 2.6214E+000 
3.600E-001 	 4.0461E+000 	 2.6047E+000 
3.620E-001 	 4.0559E+000 	 2.5880E+000 
3.640E-001 	 4.0663E+000 	 2.5708E+000 
3.660E-001 	 4.0771E+000 	 2.5524E+000 
3.680E-001 	 4.0884E+000 	 2.5332E+000 
3.700E-001 	 4.0996E+000 	 2.5133E+000 
3.720E-001 	 4.1102E+000 	 2.4925E+000 
3.740E-001 	 4.1205E+000 	 2.4709E+000 
3.760E-001 	 4.1292E+000 	 2.4490E+000 
3.780E-001 	 4.1366E+000 	 2.4269E+000 
3.800E-001 	 4.1432E+000 	 2.4047E+000 
3.820E-001 	 4.1485E+000 	 2.3829E+000 
3.840E-001 	 4.1526E+000 	 2.3617E+000 
3.860E-001 	 4.1560E+000 	 2.3391E+000 
3.880E-001 	 4.1570E+000 	 2.3092E+000 
3.900E-001 	 4.1565E+000 	 2.2726E+000 
3.920E-001 	 4.1553E+000 	 2.2397E+000 
3.940E-001 	 4.1538E+000 	 2.2214E+000 
3.960E-001 	 4.1515E+000 	 2.2151E+000 
3.980E-001 	 4.1469E+000 	 2.2111E+000 
4.000E-001 	 4.1410E+000 	 2.2035E+000 
4.020E-001 	 4.1338E+000 	 2.1907E+000 
4.040E-001 	 4.1250E+000 	 2.1755E+000 
4.060E-001 	 4.1154E+000 	 2.1622E+000 
4.080E-001 	 4.1061E+000 	 2.1525E+000 
4.100E-001 	 4.0968E+000 	 2.1450E+000 
4.120E-001 	 4.0875E+000 	 2.1396E+000 
4.140E-001 	 4.0792E+000 	 2.1357E+000 
4.160E-001 	 4.0714E+000 	 2.1326E+000 
4.180E-001 	 4.0641E+000 	 2.1303E+000 
4.200E-001 	 4.0573E+000 	 2.1292E+000 
4.220E-001 	 4.0511E+000 	 2.1296E+000 
4.240E-001 	 4.0450E+000 	 2.1313E+000 
4.260E-001 	 4.0397E+000 	 2.1336E+000 
4.280E-001 	 4.0364E+000 	 2.1367E+000 
4.300E-001 	 4.0341E+000 	 2.1411E+000 
4.320E-001 	 4.0321E+000 	 2.1464E+000 
4.340E-001 	 4.0307E+000 	 2.1519E+000 
4.360E-001 	 4.0300E+000 	 2.1576E+000 
4.380E-001 	 4.0304E+000 	 2.1635E+000 
4.400E-001 	 4.0319E+000 	 2.1697E+000 
4.420E-001 	 4.0341E+000 	 2.1762E+000 
4.440E-001 	 4.0367E+000 	 2.1830E+000 
4.460E-001 	 4.0405E+000 	 2.1899E+000 
4.480E-001 	 4.0453E+000 	 2.1970E+000 
4.500E-001 	 4.0508E+000 	 2.2042E+000 
4.520E-001 	 4.0566E+000 	 2.2115E+000 
4.540E-001 	 4.0626E+000 	 2.2188E+000 
4.560E-001 	 4.0695E+000 	 2.2263E+000 
