3.000E-001 	 3.8438E+000 	 3.7297E+000 
3.020E-001 	 3.8657E+000 	 3.7343E+000 
3.040E-001 	 3.8807E+000 	 3.6390E+000 
3.060E-001 	 3.8921E+000 	 3.5550E+000 
3.080E-001 	 3.8997E+000 	 3.4790E+000 
3.100E-001 	 3.9050E+000 	 3.4103E+000 
3.120E-001 	 3.9102E+000 	 3.3490E+000 
3.140E-001 	 3.9148E+000 	 3.2929E+000 
3.160E-001 	 3.9177E+000 	 3.2411E+000 
3.180E-001 	 3.9202E+000 	 3.1937E+000 
3.200E-001 	 3.9239E+000 	 3.1509E+000 
3.220E-001 	 3.9282E+000 	 3.1122E+000 
3.240E-001 	 3.9319E+000 	 3.0759E+000 
3.260E-001 	 3.9354E+000 	 3.0412E+000 
3.280E-001 	 3.9399E+000 	 3.0084E+000 
3.300E-001 	 3.9451E+000 	 2.9775E+000 
3.320E-001 	 3.9502E+000 	 2.9482E+000 
3.340E-001 	 3.9552E+000 	 2.9208E+000 
3.360E-001 	 3.9605E+000 	 2.8953E+000 
3.380E-001 	 3.9663E+000 	 2.8710E+000 
3.400E-001 	 3.9722E+000 	 2.8475E+000 
3.420E-001 	 3.9780E+000 	 2.8250E+000 
3.440E-001 	 3.9838E+000 	 2.8034E+000 
3.460E-001 	 3.9902E+000 	 2.7827E+000 
3.480E-001 	 3.9971E+000 	 2.7626E+000 
3.500E-001 	 4.0043E+000 	 2.7429E+000 
3.520E-001 	 4.0115E+000 	 2.7240E+000 
3.540E-001 	 4.0192E+000 	 2.7061E+000 
3.560E-001 	 4.0276E+000 	 2.6890E+000 
3.580E-001 	 4.0366E+000 	 2.6722E+000 
3.600E-001 	 4.0461E+000 	 2.6556E+000 
3.620E-001 	 4.0559E+000 	 2.6391E+000 
3.640E-001 	 4.0663E+000 	 2.6228E+000 
3.660E-001 	 4.0771E+000 	 2.6063E+000 
3.680E-001 	 4.0884E+000 	 2.5890E+000 
3.700E-001 	 4.0996E+000 	 2.5707E+000 
3.720E-001 	 4.1102E+000 	 2.5516E+000 
3.740E-001 	 4.1205E+000 	 2.5318E+000 
3.760E-001 	 4.1292E+000 	 2.5110E+000 
3.780E-001 	 4.1366E+000 	 2.4896E+000 
3.800E-001 	 4.1432E+000 	 2.4680E+000 
3.820E-001 	 4.1485E+000 	 2.4462E+000 
3.840E-001 	 4.1526E+000 	 2.4244E+000 
3.860E-001 	 4.1560E+000 	 2.4030E+000 
3.880E-001 	 4.1570E+000 	 2.3822E+000 
3.900E-001 	 4.1565E+000 	 2.3595E+000 
3.920E-001 	 4.1553E+000 	 2.3290E+000 
3.940E-001 	 4.1538E+000 	 2.2926E+000 
3.960E-001 	 4.1515E+000 	 2.2607E+000 
3.980E-001 	 4.1469E+000 	 2.2435E+000 
4.000E-001 	 4.1410E+000 	 2.2374E+000 
4.020E-001 	 4.1338E+000 	 2.2335E+000 
4.040E-001 	 4.1250E+000 	 2.2263E+000 
4.060E-001 	 4.1154E+000 	 2.2139E+000 
4.080E-001 	 4.1061E+000 	 2.1990E+000 
4.100E-001 	 4.0968E+000 	 2.1857E+000 
4.120E-001 	 4.0875E+000 	 2.1758E+000 
4.140E-001 	 4.0792E+000 	 2.1683E+000 
4.160E-001 	 4.0714E+000 	 2.1627E+000 
4.180E-001 	 4.0641E+000 	 2.1588E+000 
4.200E-001 	 4.0573E+000 	 2.1557E+000 
4.220E-001 	 4.0511E+000 	 2.1533E+000 
4.240E-001 	 4.0450E+000 	 2.1521E+000 
4.260E-001 	 4.0397E+000 	 2.1521E+000 
4.280E-001 	 4.0364E+000 	 2.1536E+000 
4.300E-001 	 4.0341E+000 	 2.1559E+000 
4.320E-001 	 4.0321E+000 	 2.1588E+000 
4.340E-001 	 4.0307E+000 	 2.1628E+000 
4.360E-001 	 4.0300E+000 	 2.1679E+000 
4.380E-001 	 4.0304E+000 	 2.1735E+000 
4.400E-001 	 4.0319E+000 	 2.1791E+000 
4.420E-001 	 4.0341E+000 	 2.1849E+000 
4.440E-001 	 4.0367E+000 	 2.1911E+000 
4.460E-001 	 4.0405E+000 	 2.1975E+000 
4.480E-001 	 4.0453E+000 	 2.2042E+000 
4.500E-001 	 4.0508E+000 	 2.2110E+000 
4.520E-001 	 4.0566E+000 	 2.2181E+000 
4.540E-001 	 4.0626E+000 	 2.2253E+000 
4.560E-001 	 4.0695E+000 	 2.2325E+000 
4.580E-001 	 4.0772E+000 	 2.2399E+000 
4.600E-001 	 4.0853E+000 	 2.2473E+000 
4.620E-001 	 4.0941E+000 	 2.2548E+000 
4.640E-001 	 4.1036E+000 	 2.2625E+000 
4.660E-001 	 4.1136E+000 	 2.2704E+000 
4.680E-001 	 4.1242E+000 	 2.2783E+000 
4.700E-001 	 4.1353E+000 	 2.2863E+000 
4.720E-001 	 4.1473E+000 	 2.2942E+000 
4.740E-001 	 4.1602E+000 	 2.3021E+000 
4.760E-001 	 4.1737E+000 	 2.3098E+000 
4.780E-001 	 4.1878E+000 	 2.3175E+000 
4.800E-001 	 4.2023E+000 	 2.3251E+000 
4.820E-001 	 4.2175E+000 	 2.3329E+000 
4.840E-001 	 4.2331E+000 	 2.3407E+000 
4.860E-001 	 4.2494E+000 	 2.3485E+000 
4.880E-001 	 4.2661E+000 	 2.3564E+000 
4.900E-001 	 4.2836E+000 	 2.3643E+000 
4.920E-001 	 4.3018E+000 	 2.3723E+000 
4.940E-001 	 4.3209E+000 	 2.3802E+000 
4.960E-001 	 4.3410E+000 	 2.3883E+000 
4.980E-001 	 4.3620E+000 	 2.3963E+000 
5.000E-001 	 4.3838E+000 	 2.4041E+000 
