3.000E-001 	 3.8438E+000 	 3.7297E+000 
3.020E-001 	 3.8657E+000 	 3.6288E+000 
3.040E-001 	 3.8807E+000 	 3.5432E+000 
3.060E-001 	 3.8921E+000 	 3.4658E+000 
3.080E-001 	 3.8997E+000 	 3.3959E+000 
3.100E-001 	 3.9050E+000 	 3.3337E+000 
3.120E-001 	 3.9102E+000 	 3.2768E+000 
3.140E-001 	 3.9148E+000 	 3.2243E+000 
3.160E-001 	 3.9177E+000 	 3.1763E+000 
3.180E-001 	 3.9202E+000 	 3.1331E+000 
3.200E-001 	 3.9239E+000 	 3.0939E+000 
3.220E-001 	 3.9282E+000 	 3.0573E+000 
3.240E-001 	 3.9319E+000 	 3.0222E+000 
3.260E-001 	 3.9354E+000 	 2.9892E+000 
3.280E-001 	 3.9399E+000 	 2.9580E+000 
3.300E-001 	 3.9451E+000 	 2.9285E+000 
3.320E-001 	 3.9502E+000 	 2.9008E+000 
3.340E-001 	 3.9552E+000 	 2.8752E+000 
3.360E-001 	 3.9605E+000 	 2.8507E+000 
3.380E-001 	 3.9663E+000 	 2.8270E+000 
3.400E-001 	 3.9722E+000 	 2.8043E+000 
3.420E-001 	 3.9780E+000 	 2.7826E+000 
3.440E-001 	 3.9838E+000 	 2.7618E+000 
3.460E-001 	 3.9902E+000 	 2.7415E+000 
3.480E-001 	 3.9971E+000 	 2.7216E+000 
3.500E-001 	 4.0043E+000 	 2.7026E+000 
3.520E-001 	 4.0115E+000 	 2.6847E+000 
3.540E-001 	 4.0192E+000 	 2.6675E+000 
3.560E-001 	 4.0276E+000 	 2.6505E+000 
3.580E-001 	 4.0366E+000 	 2.6338E+000 
3.600E-001 	 4.0461E+000 	 2.6171E+000 
3.620E-001 	 4.0559E+000 	 2.6005E+000 
3.640E-001 	 4.0663E+000 	 2.5838E+000 
3.660E-001 	 4.0771E+000 	 2.5659E+000 
3.680E-001 	 4.0884E+000 	 2.5471E+000 
