4.940E-001 	 3.5535E+000 	 2.8890E-001; 
4.960E-001 	 3.5479E+000 	 2.8362E-001; 
4.980E-001 	 3.5424E+000 	 2.7887E-001; 
5.000E-001 	 3.5371E+000 	 2.7485E-001; 
5.020E-001 	 3.5319E+000 	 2.7107E-001; 
5.040E-001 	 3.5269E+000 	 2.6704E-001; 
5.060E-001 	 3.5219E+000 	 2.6281E-001; 
5.080E-001 	 3.5171E+000 	 2.5827E-001; 
5.100E-001 	 3.5124E+000 	 2.5339E-001; 
5.120E-001 	 3.5078E+000 	 2.4823E-001; 
5.140E-001 	 3.5033E+000 	 2.4287E-001; 
5.160E-001 	 3.4989E+000 	 2.3736E-001; 
5.180E-001 	 3.4946E+000 	 2.3176E-001; 
5.200E-001 	 3.4904E+000 	 2.2614E-001; 
5.220E-001 	 3.4862E+000 	 2.2054E-001; 
5.240E-001 	 3.4822E+000 	 2.1505E-001; 
5.260E-001 	 3.4782E+000 	 2.0973E-001; 
5.280E-001 	 3.4743E+000 	 2.0467E-001; 
5.300E-001 	 3.4704E+000 	 1.9992E-001; 
5.320E-001 	 3.4666E+000 	 1.9560E-001; 
5.340E-001 	 3.4629E+000 	 1.9170E-001; 
5.360E-001 	 3.4590E+000 	 1.8788E-001; 
5.380E-001 	 3.4547E+000 	 1.8363E-001; 
5.400E-001 	 3.4505E+000 	 1.7897E-001; 
5.420E-001 	 3.4463E+000 	 1.7473E-001; 
5.440E-001 	 3.4421E+000 	 1.7142E-001; 
5.460E-001 	 3.4377E+000 	 1.6837E-001; 
5.480E-001 	 3.4333E+000 	 1.6522E-001; 
5.500E-001 	 3.4287E+000 	 1.6210E-001; 
5.520E-001 	 3.4240E+000 	 1.5889E-001; 
5.540E-001 	 3.4192E+000 	 1.5524E-001; 
5.560E-001 	 3.4142E+000 	 1.5111E-001; 
5.580E-001 	 3.4091E+000 	 1.4698E-001; 
5.600E-001 	 3.4041E+000 	 1.4333E-001; 
5.620E-001 	 3.3990E+000 	 1.3983E-001; 
5.640E-001 	 3.3940E+000 	 1.3641E-001; 
5.660E-001 	 3.3890E+000 	 1.3303E-001; 
5.680E-001 	 3.3840E+000 	 1.2969E-001; 
5.700E-001 	 3.3791E+000 	 1.2630E-001; 
5.720E-001 	 3.3742E+000 	 1.2273E-001; 
5.740E-001 	 3.3692E+000 	 1.1890E-001; 
5.760E-001 	 3.3643E+000 	 1.1487E-001; 
5.780E-001 	 3.3593E+000 	 1.1088E-001; 
5.800E-001 	 3.3544E+000 	 1.0707E-001; 
5.820E-001 	 3.3494E+000 	 1.0335E-001; 
5.840E-001 	 3.3445E+000 	 9.9746E-002; 
5.860E-001 	 3.3397E+000 	 9.6212E-002; 
5.880E-001 	 3.3349E+000 	 9.2409E-002; 
5.900E-001 	 3.3303E+000 	 8.8251E-002; 
5.920E-001 	 3.3257E+000 	 8.3994E-002; 
5.940E-001 	 3.3212E+000 	 7.9991E-002; 
5.960E-001 	 3.3167E+000 	 7.6097E-002; 
5.980E-001 	 3.3124E+000 	 7.0605E-002; 
6.000E-001 	 3.3082E+000 	 6.3465E-002; 
6.020E-001 	 3.3041E+000 	 5.5683E-002; 
6.040E-001 	 3.3000E+000 	 4.6916E-002; 
6.060E-001 	 3.2960E+000 	 3.8041E-002; 
6.080E-001 	 3.2921E+000 	 2.9155E-002; 
6.100E-001 	 3.2883E+000 	 1.9808E-002; 
6.120E-001 	 3.2845E+000 	 1.0604E-002; 
6.140E-001 	 3.2808E+000 	 4.6610E-003; 
6.160E-001 	 3.2772E+000 	 3.9945E-003; 
6.180E-001 	 3.2737E+000 	 3.2862E-003; 
6.200E-001 	 3.2702E+000 	 1.3735E-003; 
6.220E-001 	 3.2667E+000 	 2.6636E-004; 
6.240E-001 	 3.2633E+000 	 9.5484E-006; 
6.260E-001 	 3.2600E+000 	 0.0000E+000; 
6.280E-001 	 3.2567E+000 	 0.0000E+000; 
6.300E-001 	 3.2535E+000 	 0.0000E+000; 
6.320E-001 	 3.2503E+000 	 0.0000E+000; 
6.340E-001 	 3.2472E+000 	 0.0000E+000; 
6.360E-001 	 3.2441E+000 	 0.0000E+000; 
6.380E-001 	 3.2411E+000 	 0.0000E+000; 
6.400E-001 	 3.2381E+000 	 0.0000E+000; 
6.420E-001 	 3.2352E+000 	 0.0000E+000; 
6.440E-001 	 3.2323E+000 	 0.0000E+000; 
6.460E-001 	 3.2294E+000 	 0.0000E+000; 
6.480E-001 	 3.2266E+000 	 0.0000E+000; 
6.500E-001 	 3.2238E+000 	 0.0000E+000; 
6.520E-001 	 3.2211E+000 	 0.0000E+000; 
6.540E-001 	 3.2184E+000 	 0.0000E+000; 
6.560E-001 	 3.2157E+000 	 0.0000E+000; 
6.580E-001 	 3.2131E+000 	 0.0000E+000; 
6.600E-001 	 3.2105E+000 	 0.0000E+000; 
6.620E-001 	 3.2079E+000 	 0.0000E+000; 
6.640E-001 	 3.2054E+000 	 0.0000E+000; 
6.660E-001 	 3.2029E+000 	 0.0000E+000; 
6.680E-001 	 3.2004E+000 	 0.0000E+000; 
6.700E-001 	 3.1980E+000 	 0.0000E+000; 
6.720E-001 	 3.1956E+000 	 0.0000E+000; 
6.740E-001 	 3.1932E+000 	 0.0000E+000; 
6.760E-001 	 3.1909E+000 	 0.0000E+000; 
6.780E-001 	 3.1886E+000 	 0.0000E+000; 
6.800E-001 	 3.1863E+000 	 0.0000E+000; 
6.820E-001 	 3.1840E+000 	 0.0000E+000; 
6.840E-001 	 3.1818E+000 	 0.0000E+000; 
6.860E-001 	 3.1796E+000 	 0.0000E+000; 
6.880E-001 	 3.1774E+000 	 0.0000E+000; 
6.900E-001 	 3.1753E+000 	 0.0000E+000; 
6.920E-001 	 3.1731E+000 	 0.0000E+000; 
6.940E-001 	 3.1710E+000 	 0.0000E+000; 
6.960E-001 	 3.1689E+000 	 0.0000E+000; 
6.980E-001 	 3.1669E+000 	 0.0000E+000; 
7.000E-001 	 3.1648E+000 	 0.0000E+000; 
7.020E-001 	 3.1628E+000 	 0.0000E+000; 
7.040E-001 	 3.1608E+000 	 0.0000E+000; 
7.060E-001 	 3.1589E+000 	 0.0000E+000; 
7.080E-001 	 3.1569E+000 	 0.0000E+000; 
7.100E-001 	 3.1550E+000 	 0.0000E+000; 
7.120E-001 	 3.1531E+000 	 0.0000E+000; 
7.140E-001 	 3.1512E+000 	 0.0000E+000; 
7.160E-001 	 3.1494E+000 	 0.0000E+000; 
7.180E-001 	 3.1475E+000 	 0.0000E+000; 
7.200E-001 	 3.1457E+000 	 0.0000E+000; 
7.220E-001 	 3.1439E+000 	 0.0000E+000; 
