1.0000e+16,0.0000e+00
1.4100e+17,0.017
1.8900e+17,0.0145
7.2000e+17,0.0137
1.3900e+18,6.6000e-03
2.0300e+18,-1.6000e-03
4.2000e+18,-2.5100e-02


